clip	duration[ms]
common_voice_ru_42550176.mp3	5796
common_voice_ru_42031866.mp3	2988
common_voice_ru_42005535.mp3	2520
common_voice_ru_42605185.mp3	4140
common_voice_ru_41973170.mp3	4932
common_voice_ru_42479794.mp3	6588
common_voice_ru_42634917.mp3	3528
common_voice_ru_41982130.mp3	2736
common_voice_ru_42647361.mp3	6300
common_voice_ru_42325335.mp3	5148
common_voice_ru_42000621.mp3	2520
common_voice_ru_42031997.mp3	6588
common_voice_ru_41996978.mp3	6300
common_voice_ru_42465045.mp3	4428
common_voice_ru_42032482.mp3	4896
common_voice_ru_42497802.mp3	2628
common_voice_ru_42544244.mp3	6876
common_voice_ru_42479627.mp3	2628
common_voice_ru_42631585.mp3	3348
common_voice_ru_42552066.mp3	2340
common_voice_ru_42000595.mp3	5616
common_voice_ru_41973494.mp3	3672
common_voice_ru_42032163.mp3	3744
common_voice_ru_42558704.mp3	3816
common_voice_ru_42550239.mp3	4248
common_voice_ru_42479608.mp3	5040
common_voice_ru_42000589.mp3	5976
common_voice_ru_41970655.mp3	7056
common_voice_ru_42550329.mp3	9396
common_voice_ru_42550333.mp3	10980
common_voice_ru_42520817.mp3	2340
common_voice_ru_42198102.mp3	3888
common_voice_ru_42579648.mp3	6876
common_voice_ru_41977065.mp3	7668
common_voice_ru_41973157.mp3	4860
common_voice_ru_42558671.mp3	3096
common_voice_ru_42005527.mp3	6336
common_voice_ru_42619050.mp3	2880
common_voice_ru_42520798.mp3	11268
common_voice_ru_42495944.mp3	3636
common_voice_ru_41986386.mp3	6084
common_voice_ru_42532377.mp3	9468
common_voice_ru_42628620.mp3	5580
common_voice_ru_42528766.mp3	3780
common_voice_ru_41973466.mp3	4968
common_voice_ru_42003512.mp3	5688
common_voice_ru_41976925.mp3	3708
common_voice_ru_42501157.mp3	3996
common_voice_ru_42479811.mp3	6336
common_voice_ru_42479416.mp3	2016
common_voice_ru_42075028.mp3	8496
common_voice_ru_42550247.mp3	4536
common_voice_ru_42012914.mp3	3528
common_voice_ru_42625397.mp3	3528
common_voice_ru_42415523.mp3	5976
common_voice_ru_42480856.mp3	10008
common_voice_ru_42003533.mp3	6588
common_voice_ru_42550285.mp3	7668
common_voice_ru_41973247.mp3	4968
common_voice_ru_42550195.mp3	9720
common_voice_ru_42497819.mp3	2340
common_voice_ru_42309070.mp3	6336
common_voice_ru_42634891.mp3	2520
common_voice_ru_41977077.mp3	4284
common_voice_ru_42415448.mp3	7488
common_voice_ru_42032345.mp3	5796
common_voice_ru_42000397.mp3	6840
common_voice_ru_42479425.mp3	4716
common_voice_ru_42623293.mp3	3060
common_voice_ru_41973472.mp3	3312
common_voice_ru_42558706.mp3	5940
common_voice_ru_42558669.mp3	2520
common_voice_ru_42416527.mp3	3636
common_voice_ru_42479279.mp3	5220
common_voice_ru_42032094.mp3	3240
common_voice_ru_42327808.mp3	5760
common_voice_ru_42550232.mp3	9108
common_voice_ru_42452376.mp3	6336
common_voice_ru_41982079.mp3	3168
common_voice_ru_42480862.mp3	7308
common_voice_ru_42550295.mp3	8856
common_voice_ru_42473288.mp3	5220
common_voice_ru_42558829.mp3	3528
common_voice_ru_42031948.mp3	2844
common_voice_ru_41973266.mp3	3132
common_voice_ru_41981236.mp3	5616
common_voice_ru_42405534.mp3	5796
common_voice_ru_42550192.mp3	2628
common_voice_ru_42634908.mp3	9036
common_voice_ru_42631586.mp3	5868
common_voice_ru_41976901.mp3	5220
common_voice_ru_42308841.mp3	4608
common_voice_ru_42550235.mp3	9108
common_voice_ru_42032096.mp3	6876
common_voice_ru_42465046.mp3	7416
common_voice_ru_41976893.mp3	4680
common_voice_ru_42467574.mp3	8280
common_voice_ru_41910945.mp3	5148
common_voice_ru_42032080.mp3	3960
common_voice_ru_41973149.mp3	7524
common_voice_ru_41977134.mp3	7020
common_voice_ru_42032167.mp3	5976
common_voice_ru_42284350.mp3	3384
common_voice_ru_41977052.mp3	3852
common_voice_ru_42506929.mp3	3528
common_voice_ru_42168154.mp3	6048
common_voice_ru_41976839.mp3	2700
common_voice_ru_42550200.mp3	4788
common_voice_ru_41973261.mp3	4860
common_voice_ru_42479673.mp3	6516
common_voice_ru_42003534.mp3	5508
common_voice_ru_42628200.mp3	7308
common_voice_ru_42479596.mp3	6588
common_voice_ru_41981285.mp3	5688
common_voice_ru_42210130.mp3	5076
common_voice_ru_41973264.mp3	3996
common_voice_ru_42544336.mp3	8928
common_voice_ru_42031949.mp3	5832
common_voice_ru_42497853.mp3	2988
common_voice_ru_42327809.mp3	3420
common_voice_ru_42501140.mp3	6156
common_voice_ru_42210112.mp3	3960
common_voice_ru_42479406.mp3	3060
common_voice_ru_42308919.mp3	3456
common_voice_ru_42032600.mp3	3420
common_voice_ru_42308668.mp3	7488
common_voice_ru_42032200.mp3	7452
common_voice_ru_42558897.mp3	3240
common_voice_ru_42480857.mp3	5220
common_voice_ru_42168152.mp3	9648
common_voice_ru_41996973.mp3	2628
common_voice_ru_42197655.mp3	3168
common_voice_ru_41982119.mp3	4428
common_voice_ru_42431343.mp3	3348
common_voice_ru_41996972.mp3	4176
common_voice_ru_42684993.mp3	8568
common_voice_ru_41977156.mp3	4860
common_voice_ru_41910959.mp3	7416
common_voice_ru_42452384.mp3	7920
common_voice_ru_42631571.mp3	5868
common_voice_ru_41973181.mp3	5328
common_voice_ru_41981202.mp3	7308
common_voice_ru_42684990.mp3	8280
common_voice_ru_42199499.mp3	7308
common_voice_ru_42532388.mp3	5220
common_voice_ru_42631587.mp3	7200
common_voice_ru_42479724.mp3	7560
common_voice_ru_42479299.mp3	7740
common_voice_ru_41976888.mp3	7344
common_voice_ru_42415535.mp3	3780
common_voice_ru_42328158.mp3	4608
common_voice_ru_42327274.mp3	2988
common_voice_ru_42002792.mp3	6300
common_voice_ru_42110703.mp3	6840
common_voice_ru_42479346.mp3	5580
common_voice_ru_42494891.mp3	2304
common_voice_ru_42550369.mp3	8208
common_voice_ru_42552082.mp3	4248
common_voice_ru_42544225.mp3	6768
common_voice_ru_42328176.mp3	2448
common_voice_ru_42623282.mp3	3816
common_voice_ru_42005542.mp3	6228
common_voice_ru_42000649.mp3	2520
common_voice_ru_42197899.mp3	6840
common_voice_ru_42327276.mp3	9108
common_voice_ru_41983107.mp3	3276
common_voice_ru_41970114.mp3	5688
common_voice_ru_42002847.mp3	1980
common_voice_ru_42558863.mp3	4320
common_voice_ru_41982070.mp3	2628
common_voice_ru_41977090.mp3	6156
common_voice_ru_42550214.mp3	5148
common_voice_ru_42628177.mp3	8928
common_voice_ru_41973470.mp3	6156
common_voice_ru_42558689.mp3	4248
common_voice_ru_42327876.mp3	3240
common_voice_ru_42544308.mp3	6588
common_voice_ru_42003480.mp3	6408
common_voice_ru_42328156.mp3	6120
common_voice_ru_41981271.mp3	7020
common_voice_ru_42634919.mp3	8280
common_voice_ru_42558832.mp3	2988
common_voice_ru_42558833.mp3	3996
common_voice_ru_42480874.mp3	9360
common_voice_ru_42060491.mp3	7920
common_voice_ru_42328173.mp3	7236
common_voice_ru_42479463.mp3	4536
common_voice_ru_41983106.mp3	6048
common_voice_ru_42479595.mp3	7416
common_voice_ru_42473291.mp3	9936
common_voice_ru_42520879.mp3	2880
common_voice_ru_42611716.mp3	6660
common_voice_ru_42032045.mp3	5148
common_voice_ru_42483386.mp3	3276
common_voice_ru_42550266.mp3	9000
common_voice_ru_42628451.mp3	4320
common_voice_ru_42031965.mp3	2052
common_voice_ru_42630833.mp3	6804
common_voice_ru_42506923.mp3	4788
common_voice_ru_42032046.mp3	5364
common_voice_ru_41973167.mp3	5652
common_voice_ru_41981241.mp3	5076
common_voice_ru_42198456.mp3	4788
common_voice_ru_42431359.mp3	2196
common_voice_ru_42558874.mp3	5076
common_voice_ru_41981235.mp3	6408
common_voice_ru_42452388.mp3	4176
common_voice_ru_42628176.mp3	3348
common_voice_ru_42327309.mp3	7776
common_voice_ru_42031919.mp3	2160
common_voice_ru_42550269.mp3	4428
common_voice_ru_42544282.mp3	4500
common_voice_ru_42003537.mp3	3420
common_voice_ru_41973477.mp3	4284
common_voice_ru_41982081.mp3	4788
common_voice_ru_42031976.mp3	6048
common_voice_ru_42032215.mp3	3888
common_voice_ru_42031905.mp3	4068
common_voice_ru_41976856.mp3	3708
common_voice_ru_42465057.mp3	4536
common_voice_ru_41982160.mp3	3888
common_voice_ru_42479797.mp3	9756
common_voice_ru_42032307.mp3	4068
common_voice_ru_42005522.mp3	3096
common_voice_ru_42431379.mp3	2340
common_voice_ru_42032145.mp3	4788
common_voice_ru_42558856.mp3	5436
common_voice_ru_42550287.mp3	8676
common_voice_ru_42558906.mp3	3060
common_voice_ru_42198455.mp3	2736
common_voice_ru_42479462.mp3	5976
common_voice_ru_41981205.mp3	5400
common_voice_ru_41991357.mp3	6516
common_voice_ru_42483382.mp3	5508
common_voice_ru_42000643.mp3	5796
common_voice_ru_42604926.mp3	2808
common_voice_ru_42492555.mp3	7776
common_voice_ru_42544249.mp3	4896
common_voice_ru_42032069.mp3	5796
common_voice_ru_41982132.mp3	5976
common_voice_ru_41982096.mp3	5724
common_voice_ru_41982114.mp3	7380
common_voice_ru_42544250.mp3	3708
common_voice_ru_42631610.mp3	4140
common_voice_ru_41977170.mp3	3204
common_voice_ru_41973487.mp3	4320
common_voice_ru_42479349.mp3	5616
common_voice_ru_42506934.mp3	2628
common_voice_ru_41982134.mp3	5688
common_voice_ru_42031971.mp3	4140
common_voice_ru_42000772.mp3	7776
common_voice_ru_42488304.mp3	3888
common_voice_ru_42284355.mp3	5796
common_voice_ru_42000568.mp3	6084
common_voice_ru_42032142.mp3	3420
common_voice_ru_42544226.mp3	8496
common_voice_ru_42465059.mp3	6228
common_voice_ru_42550374.mp3	11448
common_voice_ru_42032010.mp3	4752
common_voice_ru_42631569.mp3	4176
common_voice_ru_42327888.mp3	4140
common_voice_ru_41973981.mp3	4824
common_voice_ru_41973281.mp3	4428
common_voice_ru_42032185.mp3	7272
common_voice_ru_42032258.mp3	6948
common_voice_ru_42630831.mp3	5652
common_voice_ru_42479434.mp3	7056
common_voice_ru_42634914.mp3	3168
common_voice_ru_41976913.mp3	4284
common_voice_ru_41976885.mp3	6048
common_voice_ru_42550346.mp3	8640
common_voice_ru_42522936.mp3	3276
common_voice_ru_42631617.mp3	8280
common_voice_ru_42429081.mp3	7560
common_voice_ru_42232952.mp3	6588
common_voice_ru_42643433.mp3	5760
common_voice_ru_42031906.mp3	5868
common_voice_ru_42431346.mp3	5616
common_voice_ru_42492559.mp3	4680
common_voice_ru_42197901.mp3	4788
common_voice_ru_42628184.mp3	2016
common_voice_ru_41973471.mp3	6084
common_voice_ru_41973474.mp3	9252
common_voice_ru_42631558.mp3	5976
common_voice_ru_42003492.mp3	9216
common_voice_ru_42003522.mp3	6336
common_voice_ru_41976999.mp3	2736
common_voice_ru_41973479.mp3	3492
common_voice_ru_42416460.mp3	5220
common_voice_ru_42032176.mp3	4824
common_voice_ru_42672010.mp3	4428
common_voice_ru_41973370.mp3	4392
common_voice_ru_42631566.mp3	3276
common_voice_ru_42555794.mp3	5040
common_voice_ru_42522904.mp3	5400
common_voice_ru_42003521.mp3	5868
common_voice_ru_42000776.mp3	6696
common_voice_ru_42488321.mp3	6480
common_voice_ru_42520838.mp3	4320
common_voice_ru_41981287.mp3	6516
common_voice_ru_42000527.mp3	6372
common_voice_ru_41977029.mp3	7848
common_voice_ru_42003498.mp3	10800
common_voice_ru_41961960.mp3	4068
common_voice_ru_42479427.mp3	4140
common_voice_ru_42612323.mp3	5364
common_voice_ru_42612325.mp3	3384
common_voice_ru_41973491.mp3	5148
common_voice_ru_41910915.mp3	6624
common_voice_ru_42474992.mp3	4356
common_voice_ru_42467573.mp3	6300
common_voice_ru_42628262.mp3	7488
common_voice_ru_42488348.mp3	5940
common_voice_ru_42558619.mp3	6048
common_voice_ru_42631552.mp3	3420
common_voice_ru_42532400.mp3	3348
common_voice_ru_42032073.mp3	3024
common_voice_ru_42479363.mp3	6156
common_voice_ru_42558876.mp3	3060
common_voice_ru_42550277.mp3	11268
common_voice_ru_42467582.mp3	3528
common_voice_ru_42308789.mp3	4788
common_voice_ru_42431375.mp3	7776
common_voice_ru_41996971.mp3	4860
common_voice_ru_41915179.mp3	4968
common_voice_ru_42494892.mp3	2916
common_voice_ru_42479620.mp3	5760
common_voice_ru_42000443.mp3	4284
common_voice_ru_42497817.mp3	3996
common_voice_ru_42628216.mp3	6120
common_voice_ru_41996974.mp3	6300
common_voice_ru_42605010.mp3	2808
common_voice_ru_42031928.mp3	3096
common_voice_ru_42000548.mp3	5256
common_voice_ru_42550322.mp3	8316
common_voice_ru_42227413.mp3	6480
common_voice_ru_41982108.mp3	4464
common_voice_ru_42631611.mp3	4608
common_voice_ru_42003514.mp3	4716
common_voice_ru_42473297.mp3	5580
common_voice_ru_42550185.mp3	5580
common_voice_ru_42550372.mp3	9540
common_voice_ru_41977173.mp3	4536
common_voice_ru_42000540.mp3	5652
common_voice_ru_42558859.mp3	2556
common_voice_ru_42558877.mp3	5940
common_voice_ru_42003524.mp3	6876
common_voice_ru_41977113.mp3	5184
common_voice_ru_42415433.mp3	2376
common_voice_ru_41973222.mp3	3528
common_voice_ru_42522946.mp3	2448
common_voice_ru_42327875.mp3	3240
common_voice_ru_42479270.mp3	4428
common_voice_ru_41976853.mp3	3996
common_voice_ru_42483384.mp3	4140
common_voice_ru_42479404.mp3	4320
common_voice_ru_42308619.mp3	6660
common_voice_ru_42003501.mp3	4536
common_voice_ru_42672011.mp3	3960
common_voice_ru_42579652.mp3	6120
common_voice_ru_42198075.mp3	4320
common_voice_ru_41973179.mp3	3564
common_voice_ru_42325317.mp3	3888
common_voice_ru_42327272.mp3	6300
common_voice_ru_42628174.mp3	5760
common_voice_ru_41977117.mp3	3060
common_voice_ru_42000625.mp3	2520
common_voice_ru_42003519.mp3	9036
common_voice_ru_42631627.mp3	2340
common_voice_ru_41982146.mp3	3816
common_voice_ru_42558683.mp3	4356
common_voice_ru_42550274.mp3	7020
common_voice_ru_41976845.mp3	5220
common_voice_ru_42416544.mp3	4068
common_voice_ru_42623281.mp3	4608
common_voice_ru_42031926.mp3	4500
common_voice_ru_42227361.mp3	4500
common_voice_ru_42000605.mp3	5436
common_voice_ru_42414495.mp3	5256
common_voice_ru_42497781.mp3	6876
common_voice_ru_42416490.mp3	4608
common_voice_ru_42284353.mp3	6192
common_voice_ru_42323798.mp3	6300
common_voice_ru_41973396.mp3	3888
common_voice_ru_42579691.mp3	7308
common_voice_ru_41973172.mp3	3276
common_voice_ru_42532376.mp3	3888
common_voice_ru_42479813.mp3	3276
common_voice_ru_42604972.mp3	3960
common_voice_ru_41970115.mp3	6192
common_voice_ru_42452395.mp3	5076
common_voice_ru_42327835.mp3	6588
common_voice_ru_42628333.mp3	7056
common_voice_ru_42550267.mp3	4176
common_voice_ru_41973510.mp3	7812
common_voice_ru_42497777.mp3	9000
common_voice_ru_42325272.mp3	4968
common_voice_ru_42488307.mp3	3600
common_voice_ru_42330292.mp3	6048
common_voice_ru_42479812.mp3	3276
common_voice_ru_42501143.mp3	2376
common_voice_ru_42479630.mp3	3780
common_voice_ru_41915133.mp3	4176
common_voice_ru_42003487.mp3	8856
common_voice_ru_42550243.mp3	7956
common_voice_ru_42452380.mp3	4788
common_voice_ru_42550294.mp3	3816
common_voice_ru_41973469.mp3	3528
common_voice_ru_42327363.mp3	2736
common_voice_ru_42032504.mp3	4824
common_voice_ru_42550228.mp3	3816
common_voice_ru_42032213.mp3	6552
common_voice_ru_42544254.mp3	7128
common_voice_ru_42667748.mp3	7956
common_voice_ru_42000564.mp3	5400
common_voice_ru_42628199.mp3	6408
common_voice_ru_42520855.mp3	7956
common_voice_ru_41981281.mp3	9180
common_voice_ru_42495955.mp3	4788
common_voice_ru_42031918.mp3	2664
common_voice_ru_42429104.mp3	6696
common_voice_ru_41976911.mp3	3168
common_voice_ru_42327833.mp3	7128
common_voice_ru_42544284.mp3	4536
common_voice_ru_42643429.mp3	5256
common_voice_ru_42168170.mp3	3168
common_voice_ru_42000375.mp3	4536
common_voice_ru_41973288.mp3	3996
common_voice_ru_42431373.mp3	7956
common_voice_ru_42544224.mp3	5148
common_voice_ru_42473310.mp3	2700
common_voice_ru_42550178.mp3	4068
common_voice_ru_42032175.mp3	2952
common_voice_ru_42416512.mp3	5076
common_voice_ru_42549626.mp3	6516
common_voice_ru_42628215.mp3	5940
common_voice_ru_42550319.mp3	8676
common_voice_ru_42549624.mp3	5976
common_voice_ru_42479305.mp3	3600
common_voice_ru_42631615.mp3	3060
common_voice_ru_42480865.mp3	6768
common_voice_ru_42579627.mp3	2376
common_voice_ru_41922931.mp3	5796
common_voice_ru_42628390.mp3	6480
common_voice_ru_42623295.mp3	2088
common_voice_ru_42415496.mp3	3420
common_voice_ru_42415421.mp3	8136
common_voice_ru_41981296.mp3	5148
common_voice_ru_42005541.mp3	6336
common_voice_ru_41986394.mp3	6156
common_voice_ru_42442804.mp3	2412
common_voice_ru_42634916.mp3	5220
common_voice_ru_41986478.mp3	9468
common_voice_ru_42579650.mp3	3960
common_voice_ru_42197467.mp3	7416
common_voice_ru_42480860.mp3	6696
common_voice_ru_42550215.mp3	6228
common_voice_ru_42309090.mp3	2088
common_voice_ru_42550251.mp3	4788
common_voice_ru_42480876.mp3	5076
common_voice_ru_41982121.mp3	3744
common_voice_ru_42032551.mp3	2988
common_voice_ru_42012913.mp3	6696
common_voice_ru_42631550.mp3	6048
common_voice_ru_42479290.mp3	2700
common_voice_ru_42631596.mp3	6228
common_voice_ru_42628213.mp3	2700
common_voice_ru_42032515.mp3	5328
common_voice_ru_41973473.mp3	7380
common_voice_ru_41976870.mp3	4212
common_voice_ru_42501124.mp3	4860
common_voice_ru_42000619.mp3	3528
common_voice_ru_42497842.mp3	5220
common_voice_ru_41981264.mp3	7956
common_voice_ru_42415418.mp3	8208
common_voice_ru_42501163.mp3	2700
common_voice_ru_42327850.mp3	5040
common_voice_ru_42031947.mp3	2268
common_voice_ru_42522938.mp3	5580
common_voice_ru_42032598.mp3	5400
common_voice_ru_42442809.mp3	2808
common_voice_ru_42550212.mp3	5688
common_voice_ru_42032060.mp3	3492
common_voice_ru_42003494.mp3	5616
common_voice_ru_42002844.mp3	3600
common_voice_ru_42619069.mp3	4968
common_voice_ru_42473309.mp3	4896
common_voice_ru_42544240.mp3	6228
common_voice_ru_42522910.mp3	4320
common_voice_ru_42479300.mp3	3960
common_voice_ru_42550182.mp3	5400
common_voice_ru_42550230.mp3	3096
common_voice_ru_42308994.mp3	7020
common_voice_ru_42327420.mp3	7416
common_voice_ru_41973292.mp3	3852
common_voice_ru_42628126.mp3	2808
common_voice_ru_41973977.mp3	3924
common_voice_ru_42550298.mp3	3456
common_voice_ru_42550216.mp3	7416
common_voice_ru_42628336.mp3	8928
common_voice_ru_42552072.mp3	6048
common_voice_ru_42000467.mp3	6480
common_voice_ru_42031945.mp3	6876
common_voice_ru_42550174.mp3	6840
common_voice_ru_41986385.mp3	5112
common_voice_ru_41977042.mp3	4860
common_voice_ru_42532384.mp3	6408
common_voice_ru_42479748.mp3	3600
common_voice_ru_42520881.mp3	4068
common_voice_ru_42611713.mp3	3312
common_voice_ru_42134243.mp3	5076
common_voice_ru_42032576.mp3	3888
common_voice_ru_41973369.mp3	3348
common_voice_ru_42000557.mp3	5256
common_voice_ru_42474996.mp3	8568
common_voice_ru_42497854.mp3	6336
common_voice_ru_42544229.mp3	4968
common_voice_ru_42488305.mp3	5760
common_voice_ru_42479633.mp3	6156
common_voice_ru_41981240.mp3	5688
common_voice_ru_41986407.mp3	3456
common_voice_ru_42558682.mp3	4716
common_voice_ru_41973201.mp3	4896
common_voice_ru_41986480.mp3	4608
common_voice_ru_41977167.mp3	2988
common_voice_ru_42330710.mp3	6300
common_voice_ru_41973348.mp3	2196
common_voice_ru_42110682.mp3	5796
common_voice_ru_42631609.mp3	4428
common_voice_ru_42619052.mp3	3528
common_voice_ru_42544228.mp3	10116
common_voice_ru_42032071.mp3	5364
common_voice_ru_42558644.mp3	5076
common_voice_ru_42628214.mp3	2628
common_voice_ru_42532403.mp3	4176
common_voice_ru_42308921.mp3	6588
common_voice_ru_41973208.mp3	4176
common_voice_ru_42631595.mp3	9576
common_voice_ru_42501141.mp3	2088
common_voice_ru_42330706.mp3	3528
common_voice_ru_42479340.mp3	3960
common_voice_ru_42628332.mp3	2880
common_voice_ru_42544335.mp3	7920
common_voice_ru_41976957.mp3	5148
common_voice_ru_42522935.mp3	4896
common_voice_ru_42479610.mp3	3960
common_voice_ru_42156302.mp3	4140
common_voice_ru_42579695.mp3	4428
common_voice_ru_42604954.mp3	4068
common_voice_ru_41976985.mp3	7344
common_voice_ru_42558881.mp3	3600
common_voice_ru_42002819.mp3	4068
common_voice_ru_41982133.mp3	5580
common_voice_ru_42550252.mp3	8568
common_voice_ru_42480877.mp3	6948
common_voice_ru_42552071.mp3	3960
common_voice_ru_41982129.mp3	3780
common_voice_ru_42631613.mp3	5940
common_voice_ru_42031915.mp3	6264
common_voice_ru_42032514.mp3	2520
common_voice_ru_42550300.mp3	3060
common_voice_ru_41973454.mp3	4140
common_voice_ru_41973199.mp3	4356
common_voice_ru_42479728.mp3	4248
common_voice_ru_42032530.mp3	6912
common_voice_ru_41973321.mp3	4572
common_voice_ru_42003532.mp3	5400
common_voice_ru_42550263.mp3	8856
common_voice_ru_42452385.mp3	2556
common_voice_ru_42522907.mp3	7560
common_voice_ru_42544346.mp3	5328
common_voice_ru_42497844.mp3	6876
common_voice_ru_42323799.mp3	5868
common_voice_ru_42497801.mp3	7560
common_voice_ru_42227362.mp3	4140
common_voice_ru_42032468.mp3	4392
common_voice_ru_42327783.mp3	3708
common_voice_ru_42032253.mp3	6480
common_voice_ru_42550222.mp3	7668
common_voice_ru_42000774.mp3	8136
common_voice_ru_42520893.mp3	5940
common_voice_ru_42680794.mp3	3456
common_voice_ru_42032177.mp3	4572
common_voice_ru_42479385.mp3	5040
common_voice_ru_42415464.mp3	7740
common_voice_ru_42483394.mp3	4608
common_voice_ru_41982804.mp3	3276
common_voice_ru_42000601.mp3	6984
common_voice_ru_42558846.mp3	4860
common_voice_ru_42479562.mp3	3600
common_voice_ru_42619059.mp3	4392
common_voice_ru_41982140.mp3	2376
common_voice_ru_42032199.mp3	5724
common_voice_ru_42168168.mp3	2628
common_voice_ru_41973152.mp3	2880
common_voice_ru_41976846.mp3	4032
common_voice_ru_42032014.mp3	3852
common_voice_ru_42197572.mp3	7056
common_voice_ru_42628377.mp3	9828
common_voice_ru_42032108.mp3	6984
common_voice_ru_41982115.mp3	4536
common_voice_ru_42284348.mp3	7128
common_voice_ru_42000590.mp3	3816
common_voice_ru_42416439.mp3	6120
common_voice_ru_42168169.mp3	2448
common_voice_ru_42212687.mp3	3996
common_voice_ru_41973194.mp3	3492
common_voice_ru_42550351.mp3	8676
common_voice_ru_41973206.mp3	4716
common_voice_ru_41982807.mp3	6480
common_voice_ru_42031995.mp3	3384
common_voice_ru_41976993.mp3	4320
common_voice_ru_42000588.mp3	5580
common_voice_ru_42414496.mp3	4788
common_voice_ru_42075009.mp3	10296
common_voice_ru_42631605.mp3	2340
common_voice_ru_42628335.mp3	2700
common_voice_ru_42631548.mp3	6336
common_voice_ru_42416515.mp3	3780
common_voice_ru_42628453.mp3	5076
common_voice_ru_42473317.mp3	3456
common_voice_ru_42619071.mp3	2664
common_voice_ru_42563606.mp3	5040
common_voice_ru_41977034.mp3	4392
common_voice_ru_42558825.mp3	5436
common_voice_ru_42497840.mp3	2988
common_voice_ru_42000541.mp3	7488
common_voice_ru_41970659.mp3	7380
common_voice_ru_42110704.mp3	5436
common_voice_ru_42550394.mp3	9360
common_voice_ru_42439716.mp3	11880
common_voice_ru_42000537.mp3	4032
common_voice_ru_42005539.mp3	3888
common_voice_ru_42647350.mp3	3528
common_voice_ru_41973162.mp3	5688
common_voice_ru_42197491.mp3	4176
common_voice_ru_41977043.mp3	4176
common_voice_ru_42558707.mp3	5616
common_voice_ru_42431360.mp3	5040
common_voice_ru_42032107.mp3	4104
common_voice_ru_42558655.mp3	4536
common_voice_ru_42000469.mp3	8388
common_voice_ru_42416437.mp3	3456
common_voice_ru_41973517.mp3	3456
common_voice_ru_42479450.mp3	6120
common_voice_ru_42327852.mp3	3060
common_voice_ru_42232949.mp3	3456
common_voice_ru_42031975.mp3	3240
common_voice_ru_42528797.mp3	9396
common_voice_ru_42558918.mp3	3348
common_voice_ru_41973278.mp3	3636
common_voice_ru_42685549.mp3	5148
common_voice_ru_42558831.mp3	3816
common_voice_ru_41977041.mp3	6084
common_voice_ru_41973153.mp3	3852
common_voice_ru_42506936.mp3	7740
common_voice_ru_42522937.mp3	5076
common_voice_ru_41977062.mp3	3852
common_voice_ru_42284352.mp3	6048
common_voice_ru_42550292.mp3	4068
common_voice_ru_42032545.mp3	4824
common_voice_ru_42327494.mp3	4068
common_voice_ru_41996964.mp3	4716
common_voice_ru_42000396.mp3	6048
common_voice_ru_42197465.mp3	6156
common_voice_ru_41973978.mp3	5436
common_voice_ru_42308621.mp3	6840
common_voice_ru_42520774.mp3	8748
common_voice_ru_42501123.mp3	7200
common_voice_ru_42628173.mp3	4536
common_voice_ru_42032105.mp3	4068
common_voice_ru_41973231.mp3	5868
common_voice_ru_42550207.mp3	7848
common_voice_ru_42479678.mp3	1728
common_voice_ru_42506933.mp3	6948
common_voice_ru_42031868.mp3	4464
common_voice_ru_41973242.mp3	4248
common_voice_ru_41973229.mp3	3492
common_voice_ru_42558873.mp3	2808
common_voice_ru_41981273.mp3	7596
common_voice_ru_42558922.mp3	4608
common_voice_ru_42032009.mp3	6948
common_voice_ru_42003490.mp3	4608
common_voice_ru_41986392.mp3	7488
common_voice_ru_42558871.mp3	4608
common_voice_ru_42415534.mp3	8676
common_voice_ru_42550211.mp3	5796
common_voice_ru_42032082.mp3	3024
common_voice_ru_42558808.mp3	6588
common_voice_ru_42488347.mp3	10008
common_voice_ru_42550381.mp3	11520
common_voice_ru_42605012.mp3	5868
common_voice_ru_42495957.mp3	2916
common_voice_ru_41973453.mp3	2628
common_voice_ru_42544326.mp3	9000
common_voice_ru_42640787.mp3	6300
common_voice_ru_42544352.mp3	5076
common_voice_ru_42198073.mp3	3888
common_voice_ru_42550316.mp3	7956
common_voice_ru_42473292.mp3	3888
common_voice_ru_41910948.mp3	3240
common_voice_ru_42479403.mp3	6408
common_voice_ru_42479301.mp3	5436
common_voice_ru_42415532.mp3	2376
common_voice_ru_41910968.mp3	5436
common_voice_ru_42497855.mp3	1980
common_voice_ru_42550345.mp3	4608
common_voice_ru_41973218.mp3	3528
common_voice_ru_41977063.mp3	4356
common_voice_ru_41961937.mp3	5796
common_voice_ru_42550341.mp3	5580
common_voice_ru_42003539.mp3	3528
common_voice_ru_42501136.mp3	3996
common_voice_ru_41973483.mp3	3348
common_voice_ru_41986400.mp3	3996
common_voice_ru_42032172.mp3	5040
common_voice_ru_41973284.mp3	6192
common_voice_ru_41982069.mp3	7056
common_voice_ru_42558665.mp3	5256
common_voice_ru_41996959.mp3	7020
common_voice_ru_41982078.mp3	4644
common_voice_ru_42631616.mp3	7308
common_voice_ru_42308920.mp3	6120
common_voice_ru_42308620.mp3	2340
common_voice_ru_42558668.mp3	5076
common_voice_ru_42550340.mp3	9540
common_voice_ru_42032283.mp3	2376
common_voice_ru_42619073.mp3	4572
common_voice_ru_42000535.mp3	2808
common_voice_ru_42495954.mp3	4212
common_voice_ru_41982097.mp3	3096
common_voice_ru_42558691.mp3	4428
common_voice_ru_42501138.mp3	3600
common_voice_ru_42623283.mp3	5580
common_voice_ru_42479347.mp3	3636
common_voice_ru_41915130.mp3	5940
